"status","gene-symbol","gene-name","ensembl-id","chromosome","genetic-category","gene-score","syndromic","number-of-reports","gene_biotype","ID"
9,"LILRB2","leukocyte immunoglobulin like receptor B2","ENSG00000131042","19","Rare Single Gene Mutation",3,0,2,"protein_coding","ENSG00000131042"
9,"LILRB2","leukocyte immunoglobulin like receptor B2","ENSG00000131042","19","Rare Single Gene Mutation",3,0,2,"protein_coding","ENSG00000276146"
9,"LILRB2","leukocyte immunoglobulin like receptor B2","ENSG00000131042","19","Rare Single Gene Mutation",3,0,2,"protein_coding","ENSG00000277751"
9,"LILRB2","leukocyte immunoglobulin like receptor B2","ENSG00000131042","19","Rare Single Gene Mutation",3,0,2,"protein_coding","ENSG00000274513"
9,"LILRB2","leukocyte immunoglobulin like receptor B2","ENSG00000131042","19","Rare Single Gene Mutation",3,0,2,"protein_coding","ENSG00000271481"
9,"LIN7B","lin-7 homolog B, crumbs cell polarity complex component","ENSG00000104863","19","Rare Single Gene Mutation",3,0,2,"protein_coding","ENSG00000104863"
9,"LMX1B","LIM homeobox transcription factor 1 beta","ENSG00000136944","9","Genetic Association",2,0,1,"protein_coding","ENSG00000136944"
9,"LRBA","LPS-responsive vesicle trafficking, beach and anchor containing","ENSG00000198589","4","Rare Single Gene Mutation",3,0,6,"protein_coding","ENSG00000198589"
9,"LRFN2","leucine rich repeat and fibronectin type III domain containing 2","ENSG00000156564","6","Rare Single Gene Mutation, Genetic Association, Functional",3,0,4,"protein_coding","ENSG00000156564"
9,"LRFN5","leucine rich repeat and fibronectin type III domain containing 5","ENSG00000165379","14","Rare Single Gene Mutation, Genetic Association",3,0,6,"protein_coding","ENSG00000165379"
9,"LRP1","LDL receptor related protein 1","ENSG00000123384","12","Rare Single Gene Mutation",2,0,4,"protein_coding","ENSG00000123384"
9,"LRP2","LDL receptor related protein 2","ENSG00000081479","2","Rare Single Gene Mutation, Syndromic, Genetic Association",3,0,12,"protein_coding","ENSG00000081479"
9,"LRRC1","leucine rich repeat containing 1","ENSG00000137269","6","Rare Single Gene Mutation, Genetic Association",3,0,6,"protein_coding","ENSG00000137269"
9,"LRRC4","leucine rich repeat containing 4","ENSG00000128594","7","Rare Single Gene Mutation, Functional",3,0,3,"protein_coding","ENSG00000128594"
9,"LZTR1","Leucine-zipper-like transcription regulator 1","ENSG00000099949","22","Rare Single Gene Mutation, Syndromic",1,0,11,"protein_coding","ENSG00000099949"
9,"LZTS2","leucine zipper, putative tumor suppressor 2","ENSG00000107816","10","Genetic Association",3,0,4,"protein_coding","ENSG00000107816"
9,"MACROD2","MACRO domain containing 2","ENSG00000172264","20","Rare Single Gene Mutation, Genetic Association",2,0,19,"protein_coding","ENSG00000172264"
9,"LNPK","lunapark, ER junction formation factor","ENSG00000144320","2","Syndromic",NA,1,1,"protein_coding","ENSG00000144320"
9,"MAGEL2","MAGE-like 2","ENSG00000254585","15","Rare Single Gene Mutation, Syndromic",1,0,16,"protein_coding","ENSG00000254585"
9,"MAOA","monoamine oxidase A","ENSG00000189221","X","Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",3,0,15,"protein_coding","ENSG00000189221"
9,"MAOB","monoamine oxidase B","ENSG00000069535","X","Rare Single Gene Mutation, Genetic Association, Functional",3,0,5,"protein_coding","ENSG00000069535"
9,"MAPK3","mitogen-activated protein kinase 3","ENSG00000102882","16","Rare Single Gene Mutation, Functional",3,0,5,"protein_coding","ENSG00000102882"
9,"MARK1","microtubule affinity regulating kinase 1","ENSG00000116141","1","Rare Single Gene Mutation, Genetic Association",3,0,10,"protein_coding","ENSG00000116141"
9,"MBD1","methyl-CpG binding domain protein 1","ENSG00000141644","18","Rare Single Gene Mutation",3,0,7,"protein_coding","ENSG00000141644"
9,"MBD3","methyl-CpG binding domain protein 3","ENSG00000071655","19","Rare Single Gene Mutation",3,0,4,"protein_coding","ENSG00000071655"
9,"MBD4","methyl-CpG binding domain protein 4","ENSG00000129071","3","Rare Single Gene Mutation",3,0,7,"protein_coding","ENSG00000129071"
9,"MBD5","Methyl-CpG binding domain protein 5","ENSG00000204406","2","Rare Single Gene Mutation, Syndromic",1,0,33,"protein_coding","ENSG00000204406"
9,"MBD6","Methyl-CpG binding domain protein 6","ENSG00000166987","12","Rare Single Gene Mutation",3,0,1,"protein_coding","ENSG00000166987"
9,"MBOAT7","membrane bound O-acyltransferase domain containing 7","ENSG00000125505","19","Rare Single Gene Mutation, Syndromic",1,0,6,"protein_coding","ENSG00000275118"
9,"MBOAT7","membrane bound O-acyltransferase domain containing 7","ENSG00000125505","19","Rare Single Gene Mutation, Syndromic",1,0,6,"protein_coding","ENSG00000276935"
9,"MBOAT7","membrane bound O-acyltransferase domain containing 7","ENSG00000125505","19","Rare Single Gene Mutation, Syndromic",1,0,6,"protein_coding","ENSG00000125505"
9,"MBOAT7","membrane bound O-acyltransferase domain containing 7","ENSG00000125505","19","Rare Single Gene Mutation, Syndromic",1,0,6,"protein_coding","ENSG00000273592"
9,"MBOAT7","membrane bound O-acyltransferase domain containing 7","ENSG00000125505","19","Rare Single Gene Mutation, Syndromic",1,0,6,"protein_coding","ENSG00000278519"
9,"MBOAT7","membrane bound O-acyltransferase domain containing 7","ENSG00000125505","19","Rare Single Gene Mutation, Syndromic",1,0,6,"protein_coding","ENSG00000274194"
9,"MBOAT7","membrane bound O-acyltransferase domain containing 7","ENSG00000125505","19","Rare Single Gene Mutation, Syndromic",1,0,6,"protein_coding","ENSG00000278322"
9,"MBOAT7","membrane bound O-acyltransferase domain containing 7","ENSG00000125505","19","Rare Single Gene Mutation, Syndromic",1,0,6,"protein_coding","ENSG00000277025"
9,"MBOAT7","membrane bound O-acyltransferase domain containing 7","ENSG00000125505","19","Rare Single Gene Mutation, Syndromic",1,0,6,"protein_coding","ENSG00000277733"
9,"MBOAT7","membrane bound O-acyltransferase domain containing 7","ENSG00000125505","19","Rare Single Gene Mutation, Syndromic",1,0,6,"protein_coding","ENSG00000277923"
9,"MBOAT7","membrane bound O-acyltransferase domain containing 7","ENSG00000125505","19","Rare Single Gene Mutation, Syndromic",1,0,6,"protein_coding","ENSG00000271019"
9,"MBOAT7","membrane bound O-acyltransferase domain containing 7","ENSG00000125505","19","Rare Single Gene Mutation, Syndromic",1,0,6,"protein_coding","ENSG00000261917"
9,"MBOAT7","membrane bound O-acyltransferase domain containing 7","ENSG00000125505","19","Rare Single Gene Mutation, Syndromic",1,0,6,"protein_coding","ENSG00000273316"
9,"MBOAT7","membrane bound O-acyltransferase domain containing 7","ENSG00000125505","19","Rare Single Gene Mutation, Syndromic",1,0,6,"protein_coding","ENSG00000273130"
9,"MBOAT7","membrane bound O-acyltransferase domain containing 7","ENSG00000125505","19","Rare Single Gene Mutation, Syndromic",1,0,6,"protein_coding","ENSG00000273470"
9,"MBOAT7","membrane bound O-acyltransferase domain containing 7","ENSG00000125505","19","Rare Single Gene Mutation, Syndromic",1,0,6,"protein_coding","ENSG00000273446"
9,"MBOAT7","membrane bound O-acyltransferase domain containing 7","ENSG00000125505","19","Rare Single Gene Mutation, Syndromic",1,0,6,"protein_coding","ENSG00000273057"
9,"MBOAT7","membrane bound O-acyltransferase domain containing 7","ENSG00000125505","19","Rare Single Gene Mutation, Syndromic",1,0,6,"protein_coding","ENSG00000262053"
9,"MBOAT7","membrane bound O-acyltransferase domain containing 7","ENSG00000125505","19","Rare Single Gene Mutation, Syndromic",1,0,6,"protein_coding","ENSG00000272809"
9,"MCM4","minichromosome maintenance complex component 4","ENSG00000104738","8","Rare Single Gene Mutation",3,0,2,"protein_coding","ENSG00000104738"
9,"MCM6","minichromosome maintenance complex component 6","ENSG00000076003","2","Rare Single Gene Mutation",3,0,2,"protein_coding","ENSG00000076003"
9,"MCPH1","microcephalin 1","ENSG00000147316","8","Rare Single Gene Mutation",3,0,16,"protein_coding","ENSG00000147316"
9,"MCPH1","microcephalin 1","ENSG00000147316","8","Rare Single Gene Mutation",3,0,16,"protein_coding","ENSG00000285262"
9,"MDGA2","MAM domain containing glycosylphosphatidylinositol anchor 2","ENSG00000139915","14","Rare Single Gene Mutation, Genetic Association",3,0,8,"protein_coding","ENSG00000139915"
9,"MECP2","Methyl CpG binding protein 2","ENSG00000169057","X","Rare Single Gene Mutation, Syndromic, Functional",1,0,81,"protein_coding","ENSG00000169057"
9,"MECP2","Methyl CpG binding protein 2","ENSG00000169057","X","Rare Single Gene Mutation, Syndromic, Functional",1,0,81,"protein_coding","ENSG00000268563"
9,"MED12L","mediator complex subunit 12L","ENSG00000144893","3","Rare Single Gene Mutation, Syndromic",3,1,4,"protein_coding","ENSG00000144893"
9,"MED13","mediator complex subunit 13","ENSG00000108510","17","Rare Single Gene Mutation, Syndromic",1,0,4,"protein_coding","ENSG00000108510"
9,"MED13L","Mediator complex subunit 13-like","ENSG00000123066","12","Rare Single Gene Mutation, Syndromic",1,0,32,"protein_coding","ENSG00000123066"
9,"MEF2C","myocyte enhancer factor 2C","ENSG00000081189","5","Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",3,1,34,"protein_coding","ENSG00000081189"
9,"MEGF10","multiple EGF like domains 10","ENSG00000145794","5","Rare Single Gene Mutation, Genetic Association",3,0,6,"protein_coding","ENSG00000145794"
9,"MEGF11","multiple EGF like domains 11","ENSG00000157890","15","Rare Single Gene Mutation",3,0,5,"protein_coding","ENSG00000157890"
9,"MEGF11","multiple EGF like domains 11","ENSG00000157890","15","Rare Single Gene Mutation",3,0,5,"protein_coding","ENSG00000277848"
9,"MEGF11","multiple EGF like domains 11","ENSG00000157890","15","Rare Single Gene Mutation",3,0,5,"protein_coding","ENSG00000263138"
9,"MEIS2","Meis homeobox 2","ENSG00000134138","15","Rare Single Gene Mutation, Syndromic",1,0,7,"protein_coding","ENSG00000134138"
9,"MEMO1","mediator of cell motility 1","ENSG00000162959","2","Rare Single Gene Mutation, Functional",3,0,2,"protein_coding","ENSG00000162959"
9,"MET","met proto-oncogene (hepatocyte growth factor receptor)","ENSG00000105976","7","Rare Single Gene Mutation, Genetic Association, Functional",2,0,37,"protein_coding","ENSG00000105976"
9,"MFRP","Membrane frizzled-related protein","ENSG00000235718","11","Rare Single Gene Mutation",2,0,6,"protein_coding","ENSG00000235718"
9,"METTL26","methyltransferase like 26","ENSG00000130731","16","Rare Single Gene Mutation",3,0,2,"protein_coding","ENSG00000130731"
9,"MIB1","Mindbomb E3 ubiquitin protein ligase 1","ENSG00000101752","18","Rare Single Gene Mutation",3,0,7,"protein_coding","ENSG00000101752"
9,"MLANA","melan-A","ENSG00000120215","9","Rare Single Gene Mutation",3,0,3,"protein_coding","ENSG00000120215"
9,"MNT","MAX network transcriptional repressor","ENSG00000070444","17","Genetic Association",3,0,1,"protein_coding","ENSG00000070444"
9,"MPP6","membrane palmitoylated protein 6","ENSG00000105926","7","Rare Single Gene Mutation",3,0,3,"protein_coding","ENSG00000105926"
9,"MSANTD2","Myb/SANT DNA binding domain containing 2","ENSG00000120458","11","Rare Single Gene Mutation",3,0,1,"protein_coding","ENSG00000120458"
9,"MSNP1AS","Moesinpseudogene 1, antisense","ENSG00000251593","5","Genetic Association, Functional",2,0,12,"processed_pseudogene","ENSG00000251593"
9,"MSR1","macrophage scavenger receptor 1","ENSG00000038945","8","Rare Single Gene Mutation",3,0,3,"protein_coding","ENSG00000038945"
9,"MTF1","metal-regulatory transcription factor 1","ENSG00000188786","1","Syndromic, Genetic Association",3,0,4,"protein_coding","ENSG00000188786"
9,"MTHFR","methylenetetrahydrofolate reductase (NAD(P)H)","ENSG00000177000","1","Rare Single Gene Mutation, Syndromic, Genetic Association",3,0,16,"protein_coding","ENSG00000177000"
9,"MTOR","Mechanistic target of rapamycin (serine/threonine kinase)","ENSG00000198793","1","Rare Single Gene Mutation, Syndromic, Functional",2,1,18,"protein_coding","ENSG00000198793"
9,"MUC12","mucin 12, cell surface associated","ENSG00000205277","7","Rare Single Gene Mutation",3,0,2,"protein_coding","ENSG00000205277"
9,"MUC4","mucin 4, cell surface associated","ENSG00000145113","3","Rare Single Gene Mutation",3,0,7,"protein_coding","ENSG00000277585"
9,"MUC4","mucin 4, cell surface associated","ENSG00000145113","3","Rare Single Gene Mutation",3,0,7,"protein_coding","ENSG00000276613"
9,"MUC4","mucin 4, cell surface associated","ENSG00000145113","3","Rare Single Gene Mutation",3,0,7,"protein_coding","ENSG00000278468"
9,"MUC4","mucin 4, cell surface associated","ENSG00000145113","3","Rare Single Gene Mutation",3,0,7,"protein_coding","ENSG00000273822"
9,"MUC4","mucin 4, cell surface associated","ENSG00000145113","3","Rare Single Gene Mutation",3,0,7,"protein_coding","ENSG00000273984"
9,"MUC4","mucin 4, cell surface associated","ENSG00000145113","3","Rare Single Gene Mutation",3,0,7,"protein_coding","ENSG00000278303"
9,"MUC4","mucin 4, cell surface associated","ENSG00000145113","3","Rare Single Gene Mutation",3,0,7,"unprocessed_pseudogene","ENSG00000275164"
9,"MUC4","mucin 4, cell surface associated","ENSG00000145113","3","Rare Single Gene Mutation",3,0,7,"protein_coding","ENSG00000145113"
9,"MIR137","microRNA 137","ENSG00000284202","1","Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",2,0,10,"miRNA","ENSG00000284202"
9,"MRTFB","myocardin related transcription factor B","ENSG00000186260","16","Rare Single Gene Mutation, Genetic Association",3,0,10,"protein_coding","ENSG00000186260"
9,"MYH10","myosin heavy chain 10","ENSG00000133026","17","Rare Single Gene Mutation",2,0,5,"protein_coding","ENSG00000133026"
9,"MYH4","Myosin, heavy chain 4, skeletal muscle","ENSG00000264424","17","Rare Single Gene Mutation",3,0,5,"protein_coding","ENSG00000264424"
9,"MYO16","myosin XVI","ENSG00000041515","13","Rare Single Gene Mutation, Genetic Association",3,0,8,"protein_coding","ENSG00000041515"
9,"MYO1E","myosin IE","ENSG00000157483","15","Rare Single Gene Mutation",3,0,4,"protein_coding","ENSG00000157483"
9,"MYO5A","myosin VA","ENSG00000197535","15","Rare Single Gene Mutation, Genetic Association",2,0,5,"protein_coding","ENSG00000197535"
9,"MYO5C","myosin VC","ENSG00000128833","15","Rare Single Gene Mutation",3,0,3,"protein_coding","ENSG00000128833"
9,"MYO9B","Myosin IXB","ENSG00000099331","19","Rare Single Gene Mutation",2,0,4,"protein_coding","ENSG00000099331"
9,"MYT1L","Myelin transcription factor 1-like","ENSG00000186487","2","Rare Single Gene Mutation, Syndromic, Genetic Association",1,0,18,"protein_coding","ENSG00000186487"
9,"NAA15","N(alpha)-acetyltransferase 15, NatA auxiliary subunit","ENSG00000164134","4","Rare Single Gene Mutation, Syndromic",1,0,13,"protein_coding","ENSG00000164134"
9,"NACC1","nucleus accumbens associated 1","ENSG00000160877","19","Rare Single Gene Mutation, Syndromic",3,1,6,"protein_coding","ENSG00000160877"
9,"NAV2","neuron navigator 2","ENSG00000166833","11","Rare Single Gene Mutation",2,0,9,"protein_coding","ENSG00000166833"
9,"NBEA","neurobeachin","ENSG00000172915","13","Rare Single Gene Mutation, Syndromic, Functional",1,0,19,"protein_coding","ENSG00000172915"
9,"NCKAP1","NCK-associated protein 1","ENSG00000061676","2","Rare Single Gene Mutation",1,0,8,"protein_coding","ENSG00000061676"
9,"NCKAP5","NCK-associated protein 5","ENSG00000176771","2","Rare Single Gene Mutation",3,0,1,"protein_coding","ENSG00000176771"
9,"NCOR1","nuclear receptor corepressor 1","ENSG00000141027","17","Rare Single Gene Mutation, Functional",2,0,6,"protein_coding","ENSG00000141027"
9,"NEGR1","neuronal growth regulator 1","ENSG00000172260","1","Rare Single Gene Mutation, Genetic Association, Functional",3,0,6,"protein_coding","ENSG00000172260"
9,"NEO1","Neogenin 1","ENSG00000067141","15",NA,3,0,1,"protein_coding","ENSG00000067141"
9,"NF1","neurofibromin 1 (neurofibromatosis, von Recklinghausen disease, Watson disease)","ENSG00000196712","17","Rare Single Gene Mutation, Syndromic, Genetic Association",1,0,24,"protein_coding","ENSG00000196712"
9,"NFE2L3","nuclear factor, erythroid 2 like 3","ENSG00000050344","7","Rare Single Gene Mutation",2,0,3,"protein_coding","ENSG00000050344"
9,"NFIA","nuclear factor I/A","ENSG00000162599","1","Rare Single Gene Mutation",3,0,11,"protein_coding","ENSG00000162599"
9,"NFIB","nuclear factor I B","ENSG00000147862","9","Rare Single Gene Mutation, Syndromic",3,1,5,"protein_coding","ENSG00000147862"
9,"NFIX","nuclear factor I/X (CCAAT-binding transcription factor)","ENSG00000008441","19","Rare Single Gene Mutation, Syndromic",NA,1,10,"protein_coding","ENSG00000008441"
9,"NINL","Ninein-like","ENSG00000101004","20","Rare Single Gene Mutation",2,0,6,"protein_coding","ENSG00000101004"
9,"NIPA1","non imprinted in Prader-Willi/Angelman syndrome 1","ENSG00000170113","15","Rare Single Gene Mutation",3,0,5,"protein_coding","ENSG00000170113"
9,"NIPA2","non imprinted in Prader-Willi/Angelman syndrome 2","ENSG00000140157","15","Rare Single Gene Mutation",3,0,2,"protein_coding","ENSG00000140157"
9,"NIPBL","Nipped-B homolog (Drosophila)","ENSG00000164190","5","Rare Single Gene Mutation, Syndromic",1,0,13,"protein_coding","ENSG00000164190"
9,"NLGN1","neuroligin 1","ENSG00000169760","3","Rare Single Gene Mutation, Genetic Association",2,0,17,"protein_coding","ENSG00000169760"
9,"NEXMIF","neurite extension and migration factor","ENSG00000050030","X","Rare Single Gene Mutation, Syndromic, Functional",1,0,20,"protein_coding","ENSG00000050030"
9,"NLGN2","Neuroligin 2","ENSG00000169992","17","Rare Single Gene Mutation, Functional",1,0,8,"protein_coding","ENSG00000169992"
9,"NLGN2","Neuroligin 2","ENSG00000169992","17","Rare Single Gene Mutation, Functional",1,0,8,"protein_coding","ENSG00000283859"
9,"NLGN3","neuroligin 3","ENSG00000196338","X","Rare Single Gene Mutation",1,0,34,"protein_coding","ENSG00000196338"
9,"NLGN4X","neuroligin 4, X-linked","ENSG00000146938","X","Rare Single Gene Mutation, Genetic Association",2,0,33,"protein_coding","ENSG00000146938"
9,"NLGN4Y","neuroligin 4, Y-linked","ENSG00000165246","Y","Rare Single Gene Mutation, Genetic Association, Functional",3,0,5,"protein_coding","ENSG00000165246"
9,"NR1D1","nuclear receptor subfamily 1 group D member 1","ENSG00000126368","17","Rare Single Gene Mutation",3,0,3,"protein_coding","ENSG00000126368"
9,"NR2F1","nuclear receptor subfamily 2 group F member 1","ENSG00000175745","5","Rare Single Gene Mutation, Syndromic",3,1,12,"protein_coding","ENSG00000175745"
9,"NR3C2","Nuclear receptor subfamily 3, group C, member 2","ENSG00000151623","4","Rare Single Gene Mutation, Syndromic",2,1,5,"protein_coding","ENSG00000151623"
9,"NR4A2","nuclear receptor subfamily 4 group A member 2","ENSG00000153234","2","Rare Single Gene Mutation",1,0,7,"protein_coding","ENSG00000153234"
9,"NRCAM","neuronal cell adhesion molecule","ENSG00000091129","7","Rare Single Gene Mutation, Genetic Association",3,0,5,"protein_coding","ENSG00000091129"
9,"NRP2","neuropilin 2","ENSG00000118257","2","Rare Single Gene Mutation, Genetic Association",3,0,8,"protein_coding","ENSG00000118257"
9,"NRXN1","neurexin 1","ENSG00000179915","2","Rare Single Gene Mutation, Syndromic, Genetic Association",1,0,82,"protein_coding","ENSG00000179915"
9,"HIVEP2","HIVEP zinc finger 2","ENSG00000010818","6","Syndromic, Functional",1,0,8,"protein_coding","ENSG00000010818"
9,"KDM3B","lysine demethylase 3B","ENSG00000120733","5","Syndromic",1,0,1,"protein_coding","ENSG00000120733"
9,"NAALADL2","N-acetylated alpha-linked acidic dipeptidase-like 2","ENSG00000177694","3","Rare Single Gene Mutation, Genetic Association",3,0,2,"protein_coding","ENSG00000177694"
9,"NDUFA5","NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 5, 13kDa","ENSG00000128609","7","Genetic Association",3,0,3,"protein_coding","ENSG00000128609"
9,"NOTCH2NL","notch 2 N-terminal like","ENSG00000264343","1","Functional",3,0,1,"protein_coding","ENSG00000213240"
9,"NPAS2","neuronal PAS domain protein 2","ENSG00000170485","2","Genetic Association",3,0,4,"protein_coding","ENSG00000170485"
9,"NRXN2","neurexin 2","ENSG00000110076","11","Rare Single Gene Mutation, Genetic Association",1,0,11,"protein_coding","ENSG00000110076"
9,"NRXN3","neurexin 3","ENSG00000021645","14","Rare Single Gene Mutation, Genetic Association",1,0,18,"protein_coding","ENSG00000021645"
9,"NSD1","nuclear receptor binding SET domain protein 1","ENSG00000165671","5","Rare Single Gene Mutation, Syndromic",1,0,16,"protein_coding","ENSG00000165671"
9,"NTNG1","netrin G1","ENSG00000162631","1","Rare Single Gene Mutation, Syndromic, Genetic Association",3,1,8,"protein_coding","ENSG00000162631"
9,"NTNG2","netrin G2","ENSG00000196358","9","Syndromic",NA,1,3,"protein_coding","ENSG00000196358"
9,"NTRK1","neurotrophic tyrosine kinase, receptor, type 1","ENSG00000198400","1","Rare Single Gene Mutation, Syndromic",3,0,8,"protein_coding","ENSG00000198400"
9,"NTRK2","neurotrophic receptor tyrosine kinase 2","ENSG00000148053","9","Syndromic",NA,1,3,"protein_coding","ENSG00000148053"
9,"NTRK3","neurotrophic tyrosine kinase, receptor, type 3","ENSG00000140538","15","Rare Single Gene Mutation, Syndromic, Genetic Association",3,0,13,"protein_coding","ENSG00000140538"
9,"NUAK1","NUAK family, SNF1-like kinase, 1","ENSG00000074590","12","Rare Single Gene Mutation, Functional",2,0,6,"protein_coding","ENSG00000074590"
9,"NSMCE3","NSE3 homolog, SMC5-SMC6 complex component","ENSG00000185115","15","Functional",3,0,3,"protein_coding","ENSG00000282130"
9,"NSMCE3","NSE3 homolog, SMC5-SMC6 complex component","ENSG00000185115","15","Functional",3,0,3,"protein_coding","ENSG00000185115"
9,"NUDCD2","NudC domain containing 2","ENSG00000170584","5","Rare Single Gene Mutation",2,0,3,"protein_coding","ENSG00000170584"
9,"NUP133","nucleoporin 133kDa","ENSG00000069248","1","Rare Single Gene Mutation",3,0,4,"protein_coding","ENSG00000069248"
9,"NXPH1","neurexophilin 1","ENSG00000122584","7","Rare Single Gene Mutation",3,0,5,"protein_coding","ENSG00000122584"
9,"OCRL","oculocerebrorenal syndrome of Lowe","ENSG00000122126","X","Rare Single Gene Mutation, Syndromic",NA,1,7,"protein_coding","ENSG00000122126"
9,"ODF3L2","outer dense fiber of sperm tails 3-like 2","ENSG00000181781","19","Rare Single Gene Mutation",3,0,1,"protein_coding","ENSG00000181781"
9,"OFD1","OFD1, centriole and centriolar satellite protein","ENSG00000046651","X","Rare Single Gene Mutation",3,0,2,"protein_coding","ENSG00000046651"
9,"OPHN1","oligophrenin 1","ENSG00000079482","X","Rare Single Gene Mutation, Syndromic",2,0,15,"protein_coding","ENSG00000079482"
9,"OR1C1","olfactory receptor, family 1, subfamily C, member 1","ENSG00000221888","1","Rare Single Gene Mutation",3,0,3,"protein_coding","ENSG00000221888"
9,"OR2T10","olfactory receptor family 2 subfamily T member 10","ENSG00000184022","1","Rare Single Gene Mutation",3,0,3,"protein_coding","ENSG00000184022"
9,"OR52M1","Olfactory receptor, family 52, subfamily M, member 1","ENSG00000197790","11","Rare Single Gene Mutation",2,0,2,"protein_coding","ENSG00000197790"
9,"OTUD7A","OTU deubiquitinase 7A","ENSG00000169918","15","Rare Single Gene Mutation, Functional",2,0,4,"protein_coding","ENSG00000169918"
9,"OXT","oxytocin/neurophysin I prepropeptide","ENSG00000101405","20","Rare Single Gene Mutation, Genetic Association",3,0,5,"protein_coding","ENSG00000101405"
9,"OXTR","oxytocin receptor","ENSG00000180914","3","Rare Single Gene Mutation, Genetic Association, Functional",2,0,44,"protein_coding","ENSG00000180914"
9,"P2RX5","Purinergic receptor P2X, ligand gated ion channel, 5","ENSG00000083454","17","Rare Single Gene Mutation",2,0,4,"protein_coding","ENSG00000083454"
9,"P4HA2","Prolyl 4-hydroxylase, alpha polypeptide II","ENSG00000072682","5","Rare Single Gene Mutation",2,0,4,"protein_coding","ENSG00000072682"
9,"PACS1","phosphofurin acidic cluster sorting protein 1","ENSG00000175115","11","Rare Single Gene Mutation, Syndromic",1,0,6,"protein_coding","ENSG00000175115"
9,"PACS2","phosphofurin acidic cluster sorting protein 2","ENSG00000179364","14","Rare Single Gene Mutation, Syndromic",NA,1,5,"protein_coding","ENSG00000179364"
9,"PACS2","phosphofurin acidic cluster sorting protein 2","ENSG00000179364","14","Rare Single Gene Mutation, Syndromic",NA,1,5,"protein_coding","ENSG00000271374"
9,"PAFAH1B2","platelet activating factor acetylhydrolase 1b catalytic subunit 2","ENSG00000168092","11","Rare Single Gene Mutation",3,0,3,"protein_coding","ENSG00000168092"
9,"PAH","Phenylalanine hydroxylase","ENSG00000171759","12","Rare Single Gene Mutation, Syndromic",2,0,7,"protein_coding","ENSG00000171759"
9,"PAK2","p21 (RAC1) activated kinase 2","ENSG00000180370","3","Rare Single Gene Mutation",2,0,4,"protein_coding","ENSG00000180370"
9,"PAPOLG","poly(A) polymerase gamma","ENSG00000115421","2","Rare Single Gene Mutation",3,0,4,"protein_coding","ENSG00000115421"
9,"PARD3B","Par-3 partitioning defective 3 homolog B (C. elegans)","ENSG00000116117","2","Rare Single Gene Mutation, Genetic Association",2,0,7,"protein_coding","ENSG00000116117"
9,"PAX5","Paired box 5","ENSG00000196092","9","Rare Single Gene Mutation",2,0,6,"protein_coding","ENSG00000196092"
9,"PAX6","Paired box 6","ENSG00000007372","11","Rare Single Gene Mutation, Syndromic, Functional",NA,1,7,"protein_coding","ENSG00000007372"
9,"PBX1","PBX homeobox 1","ENSG00000185630","1","Rare Single Gene Mutation",3,0,4,"protein_coding","ENSG00000185630"
9,"PCCA","propionyl-CoA carboxylase alpha subunit","ENSG00000175198","13","Rare Single Gene Mutation, Syndromic",NA,1,10,"protein_coding","ENSG00000175198"
9,"PCCB","propionyl-CoA carboxylase beta subunit","ENSG00000114054","3","Rare Single Gene Mutation, Syndromic",NA,1,9,"protein_coding","ENSG00000114054"
9,"PCDH10","protocadherin 10","ENSG00000138650","4","Rare Single Gene Mutation",3,0,8,"protein_coding","ENSG00000138650"
9,"PCDH11X","protocadherin 11 X-linked","ENSG00000102290","X","Rare Single Gene Mutation",3,0,2,"protein_coding","ENSG00000102290"
9,"PCDH15","protocadherin related 15","ENSG00000150275","10","Rare Single Gene Mutation, Syndromic, Genetic Association",3,0,5,"protein_coding","ENSG00000150275"
9,"PCDH19","protocadherin 19","ENSG00000165194","X","Rare Single Gene Mutation, Syndromic, Functional",1,0,34,"protein_coding","ENSG00000165194"
9,"PATJ","PATJ, crumbs cell polarity complex component","ENSG00000132849","1","Rare Single Gene Mutation",3,0,3,"protein_coding","ENSG00000132849"
9,"PCDH9","protocadherin 9","ENSG00000184226","13","Rare Single Gene Mutation, Genetic Association",3,0,7,"protein_coding","ENSG00000184226"
9,"PCDHA1","Protocadherin alpha 1","ENSG00000204970","5","Rare Single Gene Mutation, Genetic Association",3,0,3,"protein_coding","ENSG00000204970"
9,"PCDHA1","Protocadherin alpha 1","ENSG00000204970","5","Rare Single Gene Mutation, Genetic Association",3,0,3,"protein_coding","ENSG00000273078"
9,"PCDHA10","Protocadherin alpha 10","ENSG00000250120","5","Rare Single Gene Mutation, Genetic Association",3,0,4,"protein_coding","ENSG00000250120"
9,"PCDHA10","Protocadherin alpha 10","ENSG00000250120","5","Rare Single Gene Mutation, Genetic Association",3,0,4,"protein_coding","ENSG00000272935"
9,"PCDHA11","Protocadherin alpha 11","ENSG00000249158","5","Rare Single Gene Mutation, Genetic Association",3,0,5,"protein_coding","ENSG00000249158"
9,"PCDHA11","Protocadherin alpha 11","ENSG00000249158","5","Rare Single Gene Mutation, Genetic Association",3,0,5,"protein_coding","ENSG00000273220"
